URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/entformula-additive,1.0.0,draft,"2.16.840.1.113883.4.642.1.1123",EnteralFormulaAdditiveTypeCode,Enteral Formula Additive Type Code,"EnteralFormulaAdditiveType: Codes for the type of modular component such as protein, carbohydrate or fiber to be provided in addition to or mixed with the base formula. This value set is provided as a suggestive example.","ValueSet/entformula-additive"
http://terminology.hl7.org/CodeSystem/episodeofcare-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1189",EpisodeOfCareType,Episode of care type,"This example value set defines a set of codes that can be used to express the usage type of an EpisodeOfCare record.","ValueSet/episodeofcare-type"
http://terminology.hl7.org/CodeSystem/epsg-ca,2.0.1,retired,"2.16.840.1.113883.6.279",EpsgCa,European Petroleum Survey Group Geodetic Parameter Dataset Coordinate Axis,"**Description:**The set of values found in the Coord Axis Code column of the Coordinate Axis table as maintained in the EPSG geodetic parameter dataset. These define the axis for coordinate systems for geographic coordinates.","ValueSet/v3-ObservationCoordinateAxisType"
http://terminology.hl7.org/CodeSystem/epsg-crs,2.0.1,retired,"2.16.840.1.113883.6.278",EpsgCrs,European Petroleum Survey Group Geodetic Parameter Dataset Coordinate Reference System,"**Description:** The set of values found in the Coord Axis Code column of the Coordinate Axis table as maintained in the EPSG geodetic parameter dataset. These define the axis for coordinate systems for geographic coordinates.","ValueSet/v3-ObservationCoordinateSystemType"
http://terminology.hl7.org/CodeSystem/evidence-quality,1.0.0,draft,"2.16.840.1.113883.4.642.1.1267",QualityOfEvidenceRating,QualityOfEvidenceRating,"A rating system that describes the quality of evidence such as the GRADE, DynaMed, or Oxford CEBM systems.","ValueSet/evidence-quality"
http://terminology.hl7.org/CodeSystem/ex-USCLS,1.0.0,draft,"2.16.840.1.113883.4.642.1.1153",USCLSCodes,USCLS Codes,"This value set includes a smattering of USCLS codes.","ValueSet/service-uscls"
http://terminology.hl7.org/CodeSystem/ex-benefitcategory,1.0.0,draft,"2.16.840.1.113883.4.642.1.1175",BenefitCategoryCodes,Benefit Category Codes,"This value set includes examples of Benefit Category codes.","ValueSet/ex-benefitcategory"
http://terminology.hl7.org/CodeSystem/ex-claimsubtype,1.0.0,draft,"2.16.840.1.113883.4.642.1.1158",ExampleClaimSubTypeCodes,Example Claim SubType Codes,"This value set includes sample Claim SubType codes which are used to distinguish the claim types for example within type institutional there may be subtypes for emergency services, bed stay and transportation.","ValueSet/claim-subtype"
http://terminology.hl7.org/CodeSystem/ex-coverage-financial-exception,1.0.0,draft,"2.16.840.1.113883.4.642.1.1329",ExampleCoverageFinancialExceptionCodes,Example Coverage Financial Exception Codes,"This value set includes Example Coverage Financial Exception Codes.","ValueSet/coverage-financial-exception"
http://terminology.hl7.org/CodeSystem/ex-diagnosis-on-admission,1.0.0,draft,"2.16.840.1.113883.4.642.1.1170",ExampleDiagnosisOnAdmissionCodes,Example Diagnosis on Admission Codes,"This value set includes example Diagnosis on Admission codes.","ValueSet/ex-diagnosis-on-admission"
http://terminology.hl7.org/CodeSystem/ex-diagnosisrelatedgroup,1.0.0,draft,"2.16.840.1.113883.4.642.1.1166",ExampleDiagnosisRelatedGroupCodes,Example Diagnosis Related Group Codes,"This value set includes example Diagnosis Related Group codes.","ValueSet/ex-diagnosisrelatedgroup"
http://terminology.hl7.org/CodeSystem/ex-diagnosistype,1.0.0,draft,"2.16.840.1.113883.4.642.1.1167",ExampleDiagnosisTypeCodes,Example Diagnosis Type Codes,"This value set includes example Diagnosis Type codes.","ValueSet/ex-diagnosistype"
http://terminology.hl7.org/CodeSystem/ex-payee-resource-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1164",ClaimPayeeResourceType,ClaimPayeeResourceType,"The type of Claim payee Resource.","ValueSet/ex-payee-resource-type"
http://terminology.hl7.org/CodeSystem/ex-paymenttype,1.0.0,draft,"2.16.840.1.113883.4.642.1.1181",ExamplePaymentTypeCodes,Example Payment Type Codes,"This value set includes example Payment Type codes.","ValueSet/ex-paymenttype"
http://terminology.hl7.org/CodeSystem/ex-procedure-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1388",ExampleProcedureTypeCodes,Example Procedure Type Codes,"This value set includes example Procedure Type codes.","ValueSet/ex-procedure-type"
http://terminology.hl7.org/CodeSystem/ex-programcode,1.0.0,draft,"2.16.840.1.113883.4.642.1.1161",ExampleProgramReasonCodes,Example Program Reason Codes,"This value set includes sample Program Reason Span codes.","ValueSet/ex-program-code"
http://terminology.hl7.org/CodeSystem/ex-providerqualification,1.0.0,draft,"2.16.840.1.113883.4.642.1.1160",ExampleProviderQualificationCodes,Example Provider Qualification Codes,"This value set includes sample Provider Qualification codes.","ValueSet/provider-qualification"
http://terminology.hl7.org/CodeSystem/ex-relatedclaimrelationship,1.0.0,draft,"2.16.840.1.113883.4.642.1.1159",ExampleRelatedClaimRelationshipCodes,Example Related Claim Relationship Codes,"This value set includes sample Related Claim Relationship codes.","ValueSet/related-claim-relationship"
http://terminology.hl7.org/CodeSystem/ex-revenue-center,1.0.0,draft,"2.16.840.1.113883.4.642.1.1168",ExampleRevenueCenterCodes,Example Revenue Center Codes,"This value set includes sample Revenue Center codes.","ValueSet/ex-revenue-center"
http://terminology.hl7.org/CodeSystem/ex-serviceplace,1.0.0,draft,"2.16.840.1.113883.4.642.1.1157",ExampleServicePlaceCodes,Example Service Place Codes,"This value set includes a smattering of Service Place codes.","ValueSet/service-place"
http://terminology.hl7.org/CodeSystem/ex-tooth,1.0.0,draft,"2.16.840.1.113883.4.642.1.1152",OralSiteCodes,Oral Site Codes,"This value set includes a smattering of FDI oral site codes.","ValueSet/tooth"
http://terminology.hl7.org/CodeSystem/ex-visionprescriptionproduct,1.0.0,draft,"2.16.840.1.113883.4.642.1.1188",ExampleVisionPrescriptionProductCodes,Example Vision Prescription Product Codes,"This value set includes a smattering of Prescription Product codes.","ValueSet/vision-product"
http://terminology.hl7.org/CodeSystem/expansion-parameter-source,1.0.0,draft,"2.16.840.1.113883.4.642.1.1279",ExpansionParameterSource,ExpansionParameterSource,"Declares what the source of a parameter is.","ValueSet/expansion-parameter-source"
http://terminology.hl7.org/CodeSystem/expansion-processing-rule,1.0.0,draft,"2.16.840.1.113883.4.642.1.1281",ExpansionProcessingRule,ExpansionProcessingRule,"Defines how concepts are processed into the expansion when it's for UI presentation.","ValueSet/expansion-processing-rule"
http://terminology.hl7.org/CodeSystem/failure-action,1.0.0,draft,"2.16.840.1.113883.4.642.1.891",Failure_action,Failure-action,"The result if validation fails","ValueSet/verificationresult-failure-action"
http://terminology.hl7.org/CodeSystem/financialtaskcode,1.0.0,draft,"2.16.840.1.113883.4.642.1.1390",FinancialTaskCodes,Financial Task Codes,"This value set includes Financial Task codes.","ValueSet/financial-taskcode"
http://terminology.hl7.org/CodeSystem/financialtaskinputtype,1.0.0,draft,"2.16.840.1.113883.4.642.1.1392",FinancialTaskInputTypeCodes,Financial Task Input Type Codes,"This value set includes Financial Task Input Type codes.","ValueSet/financial-taskinputtype"
http://terminology.hl7.org/CodeSystem/flag-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1071",FlagCategory,Flag Category,"Example list of general categories for flagged issues. (Not complete or necessarily appropriate.)","ValueSet/flag-category"
http://terminology.hl7.org/CodeSystem/forms-codes,1.0.0,draft,"2.16.840.1.113883.4.642.1.1052",FormCodes,Form Codes,"This value set includes a sample set of Forms codes.","ValueSet/forms"
http://terminology.hl7.org/CodeSystem/fundsreserve,1.0.0,draft,"2.16.840.1.113883.4.642.1.1051",FundsReservationCodes,Funds Reservation Codes,"This value set includes sample funds reservation type codes.","ValueSet/fundsreserve"
http://terminology.hl7.org/CodeSystem/goal-acceptance-status,1.0.0,draft,"2.16.840.1.113883.4.642.1.1270",GoalAcceptanceStatus,GoalAcceptanceStatus,"Codes indicating whether the goal has been accepted by a stakeholder.","ValueSet/goal-acceptance-status"
http://terminology.hl7.org/CodeSystem/goal-achievement,1.0.0,draft,"2.16.840.1.113883.4.642.1.1375",GoalAchievementStatus,Goal achievement status,"Describes the progression, or lack thereof, towards the goal against the target.","ValueSet/goal-achievement"
http://terminology.hl7.org/CodeSystem/goal-category,1.0.0,draft,"2.16.840.1.113883.4.642.1.1097",GoalCategory,Goal category,"Example codes for grouping goals to use for filtering or presentation.","ValueSet/goal-category"
http://terminology.hl7.org/CodeSystem/goal-priority,1.0.0,draft,"2.16.840.1.113883.4.642.1.1096",GoalPriority,Goal priority,"Indicates the level of importance associated with reaching or sustaining a goal.","ValueSet/goal-priority"
http://terminology.hl7.org/CodeSystem/goal-relationship-type,1.0.0,draft,"2.16.840.1.113883.4.642.1.1269",GoalRelationshipType,GoalRelationshipType,"Types of relationships between two goals.","ValueSet/goal-relationship-type"
http://terminology.hl7.org/CodeSystem/guide-parameter-code,1.0.0,draft,"2.16.840.1.113883.4.642.1.1421",GuideParameterCode,GuideParameterCode,"Code of parameter that is input to the guide.","ValueSet/guide-parameter-code"
http://terminology.hl7.org/CodeSystem/handling-condition,1.0.0,draft,"2.16.840.1.113883.4.642.1.1259",HandlingConditionSet,HandlingConditionSet,"Set of handling instructions prior testing of the specimen.","ValueSet/handling-condition"
http://terminology.hl7.org/CodeSystem/history-absent-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1094",FamilyHistoryAbsentReason,FamilyHistoryAbsentReason,"Codes describing the reason why a family member's history is not available.","ValueSet/history-absent-reason"
http://terminology.hl7.org/CodeSystem/hl7-work-group,7.0.0,active,"2.16.840.1.113883.4.642.1.1277",HL7Workgroup,HL7Workgroup,"An HL7 administrative unit that owns artifacts in the FHIR specification.","ValueSet/hl7-work-group"
http://terminology.hl7.org/CodeSystem/hl7TermMaintInfra,3.0.0,active,,Hl7TermMaintInfra,HL7 Terminology Maintenance Infrastructure Vocabulary,"Codes that may have been strings or other types of data in pre-existing tooling for V3 and V2 terminology maintenance, and moved to codes in this code system for proper handling in the FHIR based UTG maintenance facilities.","ValueSet/mif-conceptRelationshipSymmetry,ValueSet/mif-conceptRelationshipKind,ValueSet/mif-conceptRelationshipTransitivity,ValueSet/mif-conceptRelationshipReflexivity"
http://terminology.hl7.org/CodeSystem/icd9cm,2.0.1,retired,"2.16.840.1.113883.6.2",Icd9cm,ICD-9CM,"International Classification of Diseases revision 9, with Clinical Modifications (ICD 9 CM)","ValueSet/v3-DiagnosisICD9CM,ValueSet/v3-KnowledgeSubjectObservationValue"
http://terminology.hl7.org/CodeSystem/immunization-evaluation-dose-status,1.0.0,draft,"2.16.840.1.113883.4.642.1.1102",ImmunizationEvaluationDoseStatusCodes,Immunization Evaluation Dose Status codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the validity of a dose relative to a particular recommended schedule. This value set is provided as a suggestive example.","ValueSet/immunization-evaluation-dose-status"
http://terminology.hl7.org/CodeSystem/immunization-evaluation-dose-status-reason,1.0.0,draft,"2.16.840.1.113883.4.642.1.1103",ImmunizationEvaluationDoseStatusReasonCodes,Immunization Evaluation Dose Status Reason codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the reason why an administered dose has been assigned a particular status. Often, this reason describes why a dose is considered invalid. This value set is provided as a suggestive example.","ValueSet/immunization-evaluation-dose-status-reason"
http://terminology.hl7.org/CodeSystem/immunization-funding-source,1.0.0,draft,"2.16.840.1.113883.4.642.1.1100",ImmunizationFundingSource,Immunization Funding Source,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the source of the vaccine administered. This value set is provided as a suggestive example.","ValueSet/immunization-funding-source"
http://terminology.hl7.org/CodeSystem/immunization-program-eligibility,1.0.0,draft,"2.16.840.1.113883.4.642.1.1099",ImmunizationProgramEligibility,Immunization Program Eligibility,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the patient's eligibility for a vaccination program. This value set is provided as a suggestive example.","ValueSet/immunization-program-eligibility"
http://terminology.hl7.org/CodeSystem/immunization-recommendation-status,1.0.0,draft,"2.16.840.1.113883.4.642.1.1104",ImmunizationRecommendationStatusCodes,Immunization Recommendation Status Codes,"The value set to instantiate this attribute should be drawn from a terminologically robust code system that consists of or contains concepts to support describing the status of the patient towards perceived immunity against a vaccine preventable disease. This value set is provided as a suggestive example.","ValueSet/immunization-recommendation-status"
